Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030318~melanocyte differentiation	3	1.0869565217391304	0.03952458823028615	ADAMTS9, GLI3, ADAMTS20	269	23	19462	9.436883788588975	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	8	2.898550724637681	0.0405072725086431	PYCARD, MARCO, CCL7, FLT4, FGF18, NOX4, FPR2, SSTR4	269	230	19462	2.5165023436237273	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	7	2.536231884057971	0.04055360989383201	LYN, HCK, FLT4, IRAK3, MAPK15, EPHB1, FGFR1	269	182	19462	2.7826708607377753	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0002277~myeloid dendritic cell activation involved in immune response	2	0.7246376811594203	0.04074707547727959	PYCARD, DOCK2	269	3	19462	48.232961586121434	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0098711~iron ion import across plasma membrane	2	0.7246376811594203	0.04074707547727959	HFE, STEAP2	269	3	19462	48.232961586121434	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0014719~skeletal muscle satellite cell activation	2	0.7246376811594203	0.04074707547727959	WNT7A, EPHB1	269	3	19462	48.232961586121434	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0021575~hindbrain morphogenesis	2	0.7246376811594203	0.04074707547727959	DLC1, GSX2	269	3	19462	48.232961586121434	1.0	0.8179049332166668	0.8145710815867075
GOTERM_BP_DIRECT	GO:0043124~negative regulation of I-kappaB kinase/NF-kappaB signaling	4	1.4492753623188406	0.04194638615818976	PYCARD, CASP8, DNAJA3, GSTP1	269	56	19462	5.167817312798726	1.0	0.8343929787142612	0.8309919203771107
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	6	2.1739130434782608	0.04343279438074232	GRIA1, GJA1, DCD, GRIK3, ANXA6, ATP2B4	269	139	19462	3.1229975127704526	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	6	2.1739130434782608	0.044557201917063624	PYCARD, HDAC4, CCL7, CYBA, GATA3, ADAMTS12	269	140	19462	3.100690387679235	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0010467~gene expression	6	2.1739130434782608	0.04569892532760906	TFAP2B, EDNRA, GATA6, CNTN1, NOX4, RUNX2	269	141	19462	3.078699675709879	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0007193~adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	4	1.4492753623188406	0.04577786229462336	MARCO, EDNRA, LPAR1, FPR2	269	58	19462	4.989616715805665	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0045165~cell fate commitment	4	1.4492753623188406	0.04577786229462336	GATA6, WNT7A, GATA3, NR2E1	269	58	19462	4.989616715805665	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0021542~dentate gyrus development	3	1.0869565217391304	0.04603746345357611	LEF1, NR2E1, FEZF2	269	25	19462	8.681933085501859	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0070509~calcium ion import	3	1.0869565217391304	0.04603746345357611	CACNA1A, CACNA1E, SLC8A1	269	25	19462	8.681933085501859	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0048589~developmental growth	3	1.0869565217391304	0.04603746345357611	CHST11, GATA3, GLI3	269	25	19462	8.681933085501859	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:1904659~glucose transmembrane transport	3	1.0869565217391304	0.04603746345357611	SLC2A9, SLC2A2, SLC2A5	269	25	19462	8.681933085501859	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	17	6.159420289855073	0.046157767841134484	CDKN1C, KCNH2, HDAC4, TFAP2B, CDKN2A, PRKCB, NOTCH4, LEF1, MAZ, GATA6, NR1H3, WNT7A, GATA3, GLI3, RUNX2, PRDM16, RARA	269	730	19462	1.6848500280083516	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0042060~wound healing	5	1.8115942028985508	0.04653881989607732	MACF1, NOTCH4, GRHL3, GLI3, CORO1B	269	98	19462	3.6912980805705184	1.0	0.8422763469716288	0.838843155339951
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	7	2.536231884057971	0.048361106028371036	COL4A2, MMP16, ITGA11, NR2E1, ADAMTS12, ADAMTS9, ADAMTS20	269	190	19462	2.6655057718646056	1.0	0.8681408301678314	0.8646022126535603
GOTERM_BP_DIRECT	GO:0035235~ionotropic glutamate receptor signaling pathway	3	1.0869565217391304	0.04943130623915426	GRIA1, GRIN2A, GRIK3	269	26	19462	8.348012582213325	1.0	0.8739570909011628	0.8703947658023807
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	5	1.8115942028985508	0.04947673748308213	BCAS3, HCK, DLC1, GRHL3, CLASP2	269	100	19462	3.617472118959108	1.0	0.8739570909011628	0.8703947658023807
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	6	2.1739130434782608	0.0504394074851191	CCDC8, TACC2, MAPT, MARK4, CLASP2, ANAPC2	269	145	19462	2.9937700294833993	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:1902894~negative regulation of pri-miRNA transcription from RNA polymerase II promoter	3	1.0869565217391304	0.052912596876238685	HDAC4, GATA6, RARA	269	27	19462	8.038826931020239	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	7	2.536231884057971	0.05371698796842645	MACF1, APC, LDB1, GSC, LEF1, SOSTDC1, ANAPC2	269	195	19462	2.5971594700219236	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0006740~NADPH regeneration	2	0.7246376811594203	0.053958431853806034	ALDH1L1, NNT	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:1990408~calcitonin gene-related peptide receptor signaling pathway	2	0.7246376811594203	0.053958431853806034	CALCRL, SCN11A	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:1901660~calcium ion export	2	0.7246376811594203	0.053958431853806034	ATP2B4, SLC8A1	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0060534~trachea cartilage development	2	0.7246376811594203	0.053958431853806034	RARG, RARA	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0035583~sequestering of TGFbeta in extracellular matrix	2	0.7246376811594203	0.053958431853806034	FBN2, LTBP1	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0098773~skin epidermis development	2	0.7246376811594203	0.053958431853806034	GATA6, SLC39A7	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:2000546~positive regulation of endothelial cell chemotaxis to fibroblast growth factor	2	0.7246376811594203	0.053958431853806034	FGF18, FGFR1	269	4	19462	36.174721189591075	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	9	3.260869565217391	0.05504158342020553	RPTOR, LYN, NUAK1, SLFN11, CBX5, APC, MAPT, MAPK15, IER3	269	298	19462	2.1850502731967762	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	12	4.3478260869565215	0.05593251016082204	LYN, AKAP13, HCK, NUAK1, EFS, PRKCB, LCP2, CXCL1, IRAK3, MARK4, MAPK15, RGS7	269	462	19462	1.879206295563173	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0045596~negative regulation of cell differentiation	4	1.4492753623188406	0.05608170480248489	SIX2, NOTCH4, RARA, HOPX	269	63	19462	4.593615389154422	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0010842~retina layer formation	3	1.0869565217391304	0.056478303525844514	TFAP2B, PROM1, FJX1	269	28	19462	7.751725969198088	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0035116~embryonic hindlimb morphogenesis	3	1.0869565217391304	0.056478303525844514	RARG, WNT7A, RARB	269	28	19462	7.751725969198088	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0045736~negative regulation of cyclin-dependent protein serine/threonine kinase activity	3	1.0869565217391304	0.056478303525844514	CDKN1C, APC, CDKN2A	269	28	19462	7.751725969198088	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	7	2.536231884057971	0.056546356140006394	PYCARD, GSTP1, PDE4B, RARA, NR1H3, CXCL1, IRAK3	269	198	19462	2.5578085689609855	1.0	0.8792560165995361	0.8756720926188314
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	6	2.1739130434782608	0.05807213672953203	HCK, CCL7, DLC1, GNA12, LPAR1, SHROOM3	269	151	19462	2.874812279967503	1.0	0.8933812737794883	0.8897397740222349
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	4	1.4492753623188406	0.05826399611605358	GRIN2A, LPAR1, RARB, EPHB1	269	64	19462	4.521840148698884	1.0	0.8933812737794883	0.8897397740222349
GOTERM_BP_DIRECT	GO:0099505~regulation of presynaptic membrane potential	3	1.0869565217391304	0.06012546070246202	GRIA1, SCN10A, GRIK3	269	29	19462	7.484425073708498	1.0	0.9155656360761113	0.911833710929062
GOTERM_BP_DIRECT	GO:0007165~signal transduction	26	9.420289855072465	0.06265163811834201	GRIA1, FBN2, PLEKHH3, CXCL1, GATA3, PYCARD, GJA1, EDNRA, CCL7, ADORA3, PDE4B, LYN, PRKCB, GDF15, TXNRD1, MX1, CCK, ANK1, ADAMTS20, SFRP5, DLC1, TRIP6, FGF18, RARA, SCGB3A1, RARB	269	1310	19462	1.435943131189875	1.0	0.9474987463376655	0.9436366590563978
GOTERM_BP_DIRECT	GO:0035023~regulation of Rho protein signal transduction	3	1.0869565217391304	0.06385116805561178	AKAP13, DLC1, FLOT1	269	30	19462	7.234944237918215	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	5	1.8115942028985508	0.06392757749897264	SNED1, ITGA11, ITGBL1, ADAMTS12, FBLN5	269	109	19462	3.318781760512943	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	4	1.4492753623188406	0.0650469736388977	PYCARD, CASP8, IFI16, TMEM106A	269	67	19462	4.319369694279532	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	7	2.536231884057971	0.06507293755477539	AKAP13, GJA1, CASP8, PRKCB, CUL1, LPAR1, TMEM106A	269	205	19462	2.4704687641671956	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0048006~antigen processing and presentation, endogenous lipid antigen via MHC class Ib	2	0.7246376811594203	0.06698850381685445	CD1C, CD1B	269	5	19462	28.93977695167286	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0043009~chordate embryonic development	2	0.7246376811594203	0.06698850381685445	TRIP6, FGFR1	269	5	19462	28.93977695167286	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0045636~positive regulation of melanocyte differentiation	2	0.7246376811594203	0.06698850381685445	ADAMTS9, ADAMTS20	269	5	19462	28.93977695167286	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0021631~optic nerve morphogenesis	2	0.7246376811594203	0.06698850381685445	EPHB1, GLI3	269	5	19462	28.93977695167286	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0055012~ventricular cardiac muscle cell differentiation	2	0.7246376811594203	0.06698850381685445	RARA, RARB	269	5	19462	28.93977695167286	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	4	1.4492753623188406	0.06738528224645964	BCAS3, FLT4, WNT7A, GATA3	269	68	19462	4.255849551716597	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0070372~regulation of ERK1 and ERK2 cascade	3	1.0869565217391304	0.06765258912970468	LYN, GSTP1, EPHB1	269	31	19462	7.001558939920853	1.0	0.9514453299260378	0.9475671560268827
GOTERM_BP_DIRECT	GO:0008584~male gonad development	5	1.8115942028985508	0.06918550035842132	GJA1, ZFP42, GATA6, GATA3, CSMD1	269	112	19462	3.2298858204992036	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0007399~nervous system development	11	3.985507246376811	0.0709799854316537	CHODL, HDAC4, ACHE, APC, LDB1, DPF3, CXCL1, NR2E1, MARK4, SIM2, ANAPC2	269	425	19462	1.872573802755303	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	5	1.8115942028985508	0.07098628200036193	SCN10A, SLC13A3, SCN11A, SLC8A1, SLC6A3	269	113	19462	3.2013027601408033	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0035774~positive regulation of insulin secretion involved in cellular response to glucose stimulus	3	1.0869565217391304	0.07152695017000664	SLC2A2, CFTR, TRPM4	269	32	19462	6.782760223048326	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0001569~branching involved in blood vessel morphogenesis	3	1.0869565217391304	0.07152695017000664	EDNRA, NOTCH4, LEF1	269	32	19462	6.782760223048326	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0001958~endochondral ossification	3	1.0869565217391304	0.07152695017000664	MMP16, FGF18, RUNX2	269	32	19462	6.782760223048326	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0007026~negative regulation of microtubule depolymerization	3	1.0869565217391304	0.07152695017000664	APC, CLASP2, ANAPC2	269	32	19462	6.782760223048326	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	4	1.4492753623188406	0.07217527006510066	PTGER4, IFI16, FLOT1, IRAK3	269	70	19462	4.134253850238981	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	4	1.4492753623188406	0.07217527006510066	NUP93, GDF15, SLC33A1, RUNX2	269	70	19462	4.134253850238981	1.0	0.9600180500225437	0.9561049329708214
GOTERM_BP_DIRECT	GO:0030512~negative regulation of transforming growth factor beta receptor signaling pathway	5	1.8115942028985508	0.07281093570386082	CHST11, CAV2, PRDM16, TET1, IL17RD	269	114	19462	3.1732211569816733	1.0	0.9626739283480521	0.9587499857053291
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	8	2.898550724637681	0.07739202264979354	LYN, CCL7, APC, SEMA3D, FLT4, TRIP6, MAZ, LEF1	269	267	19462	2.167773554432424	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0007601~visual perception	7	2.536231884057971	0.07923297290360026	EFEMP1, SFRP5, EYA4, CDH23, HMCN1, NR2E1, TYR	269	216	19462	2.344657854880903	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001817~regulation of cytokine production	4	1.4492753623188406	0.07963685197227963	LYN, CASP8, MOG, GATA3	269	73	19462	3.9643530070784743	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0002768~immune response-regulating cell surface receptor signaling pathway	2	0.7246376811594203	0.07983976973521091	LYN, FPR2	269	6	19462	24.116480793060717	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0090494~dopamine uptake	2	0.7246376811594203	0.07983976973521091	MAPK15, SLC6A3	269	6	19462	24.116480793060717	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0046951~ketone body biosynthetic process	2	0.7246376811594203	0.07983976973521091	HMGCL, ACSS3	269	6	19462	24.116480793060717	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001919~regulation of receptor recycling	2	0.7246376811594203	0.07983976973521091	GRIA1, ACHE	269	6	19462	24.116480793060717	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0034775~glutathione transmembrane transport	2	0.7246376811594203	0.07983976973521091	SLC13A3, GJA1	269	6	19462	24.116480793060717	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001822~kidney development	5	1.8115942028985508	0.08228765743104172	CDKN1C, TFAP2B, SIX2, ARL3, GATA3	269	119	19462	3.039892536940427	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	5	1.8115942028985508	0.08228765743104172	MAML2, GMDS, NOTCH4, GSX2, CNTN1	269	119	19462	3.039892536940427	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	4	1.4492753623188406	0.08741899165242949	GSTM2, NNT, TXNRD1, GSTP1	269	76	19462	3.807865388378008	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	3	1.0869565217391304	0.08770044812477139	RPS15, HFE, GLI3	269	36	19462	6.029120198265179	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001975~response to amphetamine	3	1.0869565217391304	0.08770044812477139	EDNRA, GRIN2A, RGS7	269	36	19462	6.029120198265179	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	11	3.985507246376811	0.08903012114599423	LYN, BRD2, HCK, NUAK1, EDNRA, PRKCB, RARA, IRAK3, MARK4, EPHB1, FGFR1	269	445	19462	1.78841318240675	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	4	1.4492753623188406	0.09008198853481086	AKAP13, FGF18, NOX4, FGFR1	269	77	19462	3.758412591126346	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001764~neuron migration	5	1.8115942028985508	0.09028442581611448	GJA1, DCC, CCK, GATA3, FGFR1	269	123	19462	2.941034243056185	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0002027~regulation of heart rate	3	1.0869565217391304	0.0919000159601209	SCN10A, EDNRA, SLC8A1	269	37	19462	5.866171003717472	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:1901216~positive regulation of neuron death	3	1.0869565217391304	0.0919000159601209	CASP8, MAPT, TAC1	269	37	19462	5.866171003717472	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0051179~localization	3	1.0869565217391304	0.0919000159601209	HCK, ANXA6, ANK1	269	37	19462	5.866171003717472	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0048007~antigen processing and presentation, exogenous lipid antigen via MHC class Ib	2	0.7246376811594203	0.09251467422676887	CD1C, CD1B	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:2000394~positive regulation of lamellipodium morphogenesis	2	0.7246376811594203	0.09251467422676887	ENPP2, CORO1B	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0003357~noradrenergic neuron differentiation	2	0.7246376811594203	0.09251467422676887	EDNRA, PHOX2A	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0021798~forebrain dorsal/ventral pattern formation	2	0.7246376811594203	0.09251467422676887	GSX2, GLI3	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0021861~forebrain radial glial cell differentiation	2	0.7246376811594203	0.09251467422676887	LEF1, GLI3	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:1904781~positive regulation of protein localization to centrosome	2	0.7246376811594203	0.09251467422676887	APC, MARK4	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001765~membrane raft assembly	2	0.7246376811594203	0.09251467422676887	ANXA2, FLOT1	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0034316~negative regulation of Arp2/3 complex-mediated actin nucleation	2	0.7246376811594203	0.09251467422676887	CTNNA2, CORO1B	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0044351~macropinocytosis	2	0.7246376811594203	0.09251467422676887	PYCARD, DOCK2	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0002725~negative regulation of T cell cytokine production	2	0.7246376811594203	0.09251467422676887	HFE, HLA-F	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0060992~response to fungicide	2	0.7246376811594203	0.09251467422676887	GRIA1, EHMT2	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:1903573~negative regulation of response to endoplasmic reticulum stress	2	0.7246376811594203	0.09251467422676887	ALOX5, NR1H3	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0007221~positive regulation of transcription of Notch receptor target	2	0.7246376811594203	0.09251467422676887	MAML2, NOTCH4	269	7	19462	20.671269251194904	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	4	1.4492753623188406	0.09277862375489655	PTGER4, HDAC4, CASP8, CYBA	269	78	19462	3.7102278143170335	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	4	1.4492753623188406	0.09277862375489655	RPTOR, CAV2, FLT4, CYBA	269	78	19462	3.7102278143170335	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	7	2.536231884057971	0.09362788714733322	LYN, MARCO, FLT4, RARRES2, FGF18, FLOT1, FPR2	269	226	19462	2.2409119320985624	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0019228~neuronal action potential	3	1.0869565217391304	0.09615713342409264	GRIA1, SCN10A, SCN11A	269	38	19462	5.711798082567013	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0042113~B cell activation	3	1.0869565217391304	0.09615713342409264	HDAC4, CASP8, PRKCB	269	38	19462	5.711798082567013	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	3	1.0869565217391304	0.09615713342409264	CDH4, CDH23, CDH17	269	38	19462	5.711798082567013	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0070555~response to interleukin-1	3	1.0869565217391304	0.09615713342409264	HDAC4, IRAK3, CYBA	269	38	19462	5.711798082567013	1.0	1.0	0.9963751699139103
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	3	1.0869565217391304	0.09615713342409264	RARA, NR2E1, MARK4	269	38	19462	5.711798082567013	1.0	1.0	0.9963751699139103
